Index,Units,Date,Month,Year,Day
4871,15460,7/2/2018,7,2018,Monday
4872,14855,7/1/2018,7,2018,Sunday
4873,14981,6/30/2018,6,2018,Saturday
4874,14515,6/29/2018,6,2018,Friday
4875,13702,6/28/2018,6,2018,Thursday
4876,13118,6/27/2018,6,2018,Wednesday
4877,13301,6/26/2018,6,2018,Tuesday
4878,13136,6/25/2018,6,2018,Monday
4879,12652,6/24/2018,6,2018,Sunday
4880,13054,6/23/2018,6,2018,Saturday
4881,13576,6/22/2018,6,2018,Friday
4882,14361,6/21/2018,6,2018,Thursday
4883,14876,6/20/2018,6,2018,Wednesday
4884,16465,6/19/2018,6,2018,Tuesday
4885,15272,6/18/2018,6,2018,Monday
4886,13844,6/17/2018,6,2018,Sunday
4887,13264,6/16/2018,6,2018,Saturday
4888,13183,6/15/2018,6,2018,Friday
4889,13082,6/14/2018,6,2018,Thursday
4890,13289,6/13/2018,6,2018,Wednesday
4891,12794,6/12/2018,6,2018,Tuesday
4892,12796,6/11/2018,6,2018,Monday
4893,12531,6/10/2018,6,2018,Sunday
4894,12786,6/9/2018,6,2018,Saturday
4895,13007,6/8/2018,6,2018,Friday
4896,11798,6/7/2018,6,2018,Thursday
4897,12023,6/6/2018,6,2018,Wednesday
4898,11991,6/5/2018,6,2018,Tuesday
4899,12051,6/4/2018,6,2018,Monday
4900,12500,6/3/2018,6,2018,Sunday
4901,13191,6/2/2018,6,2018,Saturday
4902,13938,6/1/2018,6,2018,Friday
4903,14095,5/31/2018,5,2018,Thursday
4904,14772,5/30/2018,5,2018,Wednesday
4905,13749,5/29/2018,5,2018,Tuesday
4906,12896,5/28/2018,5,2018,Monday
4907,12265,5/27/2018,5,2018,Sunday
4908,12868,5/26/2018,5,2018,Saturday
4909,12651,5/25/2018,5,2018,Friday
4910,12210,5/24/2018,5,2018,Thursday
4911,12630,5/23/2018,5,2018,Wednesday
4912,12771,5/22/2018,5,2018,Tuesday
4913,12165,5/21/2018,5,2018,Monday
4914,11533,5/20/2018,5,2018,Sunday
4915,11877,5/19/2018,5,2018,Saturday
4916,12378,5/18/2018,5,2018,Friday
4917,12222,5/17/2018,5,2018,Thursday
4918,12488,5/16/2018,5,2018,Wednesday
4919,13105,5/15/2018,5,2018,Tuesday
4920,12215,5/14/2018,5,2018,Monday
4921,11363,5/13/2018,5,2018,Sunday
4922,11617,5/12/2018,5,2018,Saturday
4923,11813,5/11/2018,5,2018,Friday
4924,12273,5/10/2018,5,2018,Thursday
4925,11683,5/9/2018,5,2018,Wednesday
4926,11347,5/8/2018,5,2018,Tuesday
4927,10832,5/7/2018,5,2018,Monday
4928,10662,5/6/2018,5,2018,Sunday
4929,11352,5/5/2018,5,2018,Saturday
4930,12319,5/4/2018,5,2018,Friday
4931,12232,5/3/2018,5,2018,Thursday
4932,11357,5/2/2018,5,2018,Wednesday
4933,11538,5/1/2018,5,2018,Tuesday
4934,11911,4/30/2018,4,2018,Monday
4935,11673,4/29/2018,4,2018,Sunday
4936,11374,4/28/2018,4,2018,Saturday
4937,11587,4/27/2018,4,2018,Friday
4938,11939,4/26/2018,4,2018,Thursday
4939,11979,4/25/2018,4,2018,Wednesday
4940,10158,4/24/2018,4,2018,Tuesday
4941,11310,4/23/2018,4,2018,Monday
4942,11264,4/22/2018,4,2018,Sunday
4943,12396,4/21/2018,4,2018,Saturday
4944,13739,4/20/2018,4,2018,Friday
4945,12443,4/19/2018,4,2018,Thursday
4946,13723,4/18/2018,4,2018,Wednesday
4947,14706,4/17/2018,4,2018,Tuesday
4948,11858,4/16/2018,4,2018,Monday
4949,11358,4/15/2018,4,2018,Sunday
4950,11182,4/14/2018,4,2018,Saturday
4951,11488,4/13/2018,4,2018,Friday
4952,12370,4/12/2018,4,2018,Thursday
4953,13566,4/11/2018,4,2018,Wednesday
4954,14121,4/10/2018,4,2018,Tuesday
4955,13336,4/9/2018,4,2018,Monday
4956,14079,4/8/2018,4,2018,Sunday
4957,12994,4/7/2018,4,2018,Saturday
4958,13365,4/6/2018,4,2018,Friday
4959,14290,4/5/2018,4,2018,Thursday
4960,11902,4/4/2018,4,2018,Wednesday
4961,12819,4/3/2018,4,2018,Tuesday
4962,12580,4/2/2018,4,2018,Monday
4963,11581,4/1/2018,4,2018,Sunday
4964,12828,3/31/2018,3,2018,Saturday
4965,12128,3/30/2018,3,2018,Friday
4966,12304,3/29/2018,3,2018,Thursday
4967,12856,3/28/2018,3,2018,Wednesday
4968,13232,3/27/2018,3,2018,Tuesday
4969,13944,3/26/2018,3,2018,Monday
4970,14093,3/25/2018,3,2018,Sunday
4971,14222,3/24/2018,3,2018,Saturday
4972,14903,3/23/2018,3,2018,Friday
4973,15377,3/22/2018,3,2018,Thursday
4974,14868,3/21/2018,3,2018,Wednesday
4975,13203,3/20/2018,3,2018,Tuesday
4976,12683,3/19/2018,3,2018,Monday
4977,12814,3/18/2018,3,2018,Sunday
4978,14385,3/17/2018,3,2018,Saturday
4979,14398,3/16/2018,3,2018,Friday
4980,15905,3/15/2018,3,2018,Thursday
4981,15728,3/14/2018,3,2018,Wednesday
4982,15334,3/13/2018,3,2018,Tuesday
4983,13736,3/12/2018,3,2018,Monday
4984,13869,3/11/2018,3,2018,Sunday
